title,artist,area,youtube_link,spotify_link,release_date,youtube_view_count,youtube_like_count,tag,duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo
会って話そう,Group Action,JP,,https://open.spotify.com/track/7cKPN4yd96AZv053NvxVhn,,,,,,,,,,,,,,,
ホーミング・ユー,Group Action,JP,,,,,,,,,,,,,,,,,
キューティクル,Group Action,JP,https://www.youtube.com/watch?v=krF0Okz2I_U,https://open.spotify.com/track/3m9SdabPFPeHDASvjFJtPu,,2925,36,,,,,,,,,,,,
SUPER MUSIC,Group Action,JP,https://www.youtube.com/watch?v=Jt5R77rhwuo,,,14795,172,,,,,,,,,,,,
ぐるぐる巻き,Group Action,JP,,,,,,,,,,,,,,,,,
ガールトーク,Group Action,JP,https://www.youtube.com/watch?v=MDE62s0qnCk,,,28115,419,,,,,,,,,,,,
世界が終わる夜に,Group Action,JP,,https://open.spotify.com/track/28YzWgoDwrUNn4ecuqkyfG,,,,,,,,,,,,,,,
充分未来,Group Action,JP,https://www.youtube.com/watch?v=kcqomAJ17fk,https://open.spotify.com/track/29sq3FEXDtTyWtUmGxM2uC,,137353,632,,,,,,,,,,,,
ザ・クレーター,Group Action,JP,https://www.youtube.com/watch?v=V3kOj2BfQgo,https://open.spotify.com/track/2L5SbobM5fViYkebmuHJUV,,47491,686,,,,,,,,,,,,
クライム・サスペンス,Group Action,JP,https://www.youtube.com/watch?v=-hHcUyPKgk4,https://open.spotify.com/track/4KbXukfSdSzghh4ydKjqlN,,60802,565,,,,,,,,,,,,
1999,Group Action,JP,https://www.youtube.com/watch?v=-BZXTlHM8W0,,,38124,593,,,,,,,,,,,,
テレビジョン,Group Action,JP,,,,,,,,,,,,,,,,,
ティーチャー?,Group Action,JP,https://www.youtube.com/watch?v=UIxklmokrM8,https://open.spotify.com/track/0iE7GjoEehTKgiCsg4txZd,,43813,534,,,,,,,,,,,,
東京ミシュラン24時,Group Action,JP,,,,,,,,,,,,,,,,,
鳴り止まない,Group Action,JP,,https://open.spotify.com/track/5ejxaA2iCuY4kDUCuWZXcL,,,,,,,,,,,,,,,
絶対零度,Group Action,JP,,https://open.spotify.com/track/2VnwlqNOR5amIvIitd8Yjd,,,,,,,,,,,,,,,
フロンティア,Group Action,JP,,https://open.spotify.com/track/4rvF7be8R6Ux5sW9ORwQkC,,,,,,,,,,,,,,,
バイ・バイ・ブラックボード,Group Action,JP,,,,,,,,,,,,,,,,,
土星の環,Group Action,JP,,,,,,,,,,,,,,,,,
AED,Group Action,JP,,,,,,,,,,,,,,,,,
オシャカ,Group Action,JP,,https://open.spotify.com/track/6Sp7LwpgXzdkuHboApke28,,,,,,,,,,,,,,,
皇居ランナー,Group Action,JP,,,,,,,,,,,,,,,,,
バックシート・フェアウェル,Group Action,JP,,,,,,,,,,,,,,,,,
